productID,price_usd,is_lab,carat,depth_pct,table_pct,color_id,color_name,cut_id,cut_name,clarity_id,clarity_name,lab_cert,fluorescence,symmetry,polish,shape
28034198,290,False,0.31,60.9,59.0,6,I,2,Excellent,4,VVS2,IGI,SLT,EX,EX,round
28034196,290,False,0.35,61.7,59.0,6,I,2,Excellent,4,VVS2,IGI,S,EX,EX,round
28034428,290,False,0.36,62.7,57.0,2,E,2,Excellent,7,SI1,IGI,S,VG,VG,round
28036678,290,False,0.31,62.3,59.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28036680,290,False,0.31,63.1,56.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28038310,290,False,0.32,61.4,58.0,5,H,2,Excellent,7,SI1,IGI,NN,VG,VG,round
28038624,290,False,0.4,62.0,57.0,8,K,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
28043104,290,False,0.3,62.1,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28043371,290,False,0.44,62.7,56.0,8,K,2,Excellent,6,VS2,IGI,SLT,EX,EX,round
28041940,290,False,0.3,62.1,57.0,2,E,2,Excellent,8,SI2,GIA,S,EX,EX,round
28619786,290,False,0.3,63.0,60.0,8,K,3,Very Good,4,VVS2,GIA,NN,VG,VG,round
28619958,290,False,0.3,60.8,60.0,8,K,2,Excellent,5,VS1,GIA,F,EX,EX,round
28690192,290,False,0.31,60.4,59.0,5,H,2,Excellent,8,SI2,GIA,NN,EX,EX,round
28701136,290,False,0.3,59.9,59.0,7,J,2,Excellent,8,SI2,GIA,F,EX,VG,round
28700877,290,False,0.3,62.3,58.0,8,K,2,Excellent,6,VS2,GIA,NN,EX,EX,round
28702380,290,False,0.3,61.7,60.0,8,K,2,Excellent,6,VS2,GIA,NN,EX,EX,round
26261388,290,False,0.41,62.7,56.0,7,J,3,Very Good,8,SI2,GIA,NN,EX,EX,round
26478541,290,False,0.41,61.3,56.0,7,J,2,Excellent,8,SI2,GIA,S,EX,EX,round
26346871,290,False,0.37,63.4,56.0,7,J,3,Very Good,8,SI2,GIA,S,EX,VG,round
14371740,300,False,0.32,62.5,58.0,2,E,2,Excellent,8,SI2,GIA,NN,EX,EX,round
14457171,300,False,0.33,61.8,59.0,2,E,2,Excellent,9,I1,GIA,NN,EX,EX,round
12465340,300,False,0.3,61.9,57.0,2,E,2,Excellent,8,SI2,GIA,NN,EX,EX,round
12567773,300,False,0.3,62.7,58.0,5,H,3,Very Good,8,SI2,GIA,F,VG,EX,round
13752604,300,False,0.3,61.6,57.0,5,H,2,Excellent,8,SI2,GIA,NN,VG,EX,round
13887895,300,False,0.33,62.7,58.0,3,F,2,Excellent,8,SI2,GIA,NN,EX,EX,round
13951396,300,False,0.4,64.1,57.0,6,I,3,Very Good,8,SI2,GIA,F,VG,EX,round
13951394,300,False,0.4,61.0,61.0,8,K,3,Very Good,8,SI2,GIA,F,GD,GD,round
12729431,300,False,0.31,62.0,57.0,3,F,3,Very Good,8,SI2,GIA,NN,GD,VG,round
12729435,300,False,0.3,63.9,56.0,5,H,3,Very Good,8,SI2,GIA,F,EX,VG,round
12729453,300,False,0.31,63.8,58.0,2,E,3,Very Good,8,SI2,GIA,NN,VG,VG,round
12729480,300,False,0.32,63.7,57.0,5,H,3,Very Good,8,SI2,GIA,NN,EX,VG,round
12729502,300,False,0.3,62.4,58.0,3,F,3,Very Good,8,SI2,GIA,F,VG,VG,round
14033096,300,False,0.4,63.8,56.0,6,I,3,Very Good,8,SI2,GIA,F,VG,GD,round
8715294,300,False,0.3,62.6,54.0,6,I,2,Excellent,8,SI2,GIA,F,VG,EX,round
10371582,300,False,0.31,60.3,61.0,6,I,2,Excellent,8,SI2,GIA,F,EX,EX,round
12138024,300,False,0.3,59.8,62.0,7,J,3,Very Good,7,SI1,GIA,F,VG,GD,round
12138119,300,False,0.31,62.1,59.0,7,J,3,Very Good,8,SI2,GIA,F,VG,GD,round
12138207,300,False,0.32,64.0,58.0,6,I,3,Very Good,8,SI2,GIA,F,VG,VG,round
20462139,300,False,0.3,60.1,58.0,2,E,2,Excellent,9,I1,GIA,NN,EX,EX,round
21574156,300,False,0.33,63.1,57.0,7,J,2,Excellent,7,SI1,GIA,M,EX,EX,round
21570308,300,False,0.31,63.6,61.0,4,G,3,Very Good,8,SI2,GIA,NN,VG,GD,round
22342474,300,False,0.3,62.7,59.0,5,H,3,Very Good,8,SI2,GIA,S,VG,VG,round
22441621,300,False,0.31,61.8,58.0,6,I,2,Excellent,7,SI1,GIA,NN,EX,EX,round
25628338,300,False,0.35,62.3,58.0,7,J,2,Excellent,2,IF,IGI,NN,EX,EX,round
25673847,300,False,0.4,62.2,55.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25693848,300,False,0.3,64.5,62.0,7,J,3,Very Good,6,VS2,GIA,F,VG,EX,round
25721812,300,False,0.3,59.4,62.0,6,I,2,Excellent,3,VVS1,IGI,SLT,EX,EX,round
25721828,300,False,0.34,63.4,56.0,7,J,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
25721870,300,False,0.35,63.3,56.0,8,K,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
25518000,300,False,0.32,63.0,56.0,6,I,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
24113276,300,False,0.3,61.4,58.0,3,F,2,Excellent,9,I1,GIA,NN,EX,EX,round
23683739,300,False,0.4,64.0,57.0,7,J,3,Very Good,8,SI2,GIA,F,EX,EX,round
23683774,300,False,0.3,62.1,59.0,6,I,2,Excellent,7,SI1,GIA,M,EX,EX,round
23018268,300,False,0.33,62.7,57.0,4,G,2,Excellent,8,SI2,GIA,NN,EX,EX,round
22858836,300,False,0.3,63.1,55.0,2,E,3,Very Good,8,SI2,GIA,NN,EX,EX,round
24993767,300,False,0.4,61.7,58.0,7,J,2,Excellent,8,SI2,GIA,NN,EX,EX,round
24993953,300,False,0.35,61.1,61.0,8,K,2,Excellent,4,VVS2,GIA,NN,EX,EX,round
24994580,300,False,0.4,62.1,58.0,7,J,3,Very Good,7,SI1,GIA,F,EX,VG,round
24992274,300,False,0.35,62.7,58.0,8,K,2,Excellent,5,VS1,GIA,NN,VG,EX,round
24992283,300,False,0.35,63.1,56.0,8,K,3,Very Good,5,VS1,GIA,NN,EX,EX,round
24992655,300,False,0.4,64.6,58.0,7,J,3,Very Good,7,SI1,GIA,NN,VG,EX,round
24992622,300,False,0.3,63.9,58.0,8,K,3,Very Good,2,IF,GIA,NN,VG,VG,round
24992911,300,False,0.4,60.9,58.0,8,K,2,Excellent,7,SI1,GIA,NN,VG,EX,round
25978423,300,False,0.31,61.4,61.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25978220,300,False,0.41,62.5,58.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25937138,300,False,0.3,64.3,55.0,4,G,3,Very Good,7,SI1,IGI,NN,VG,EX,round
25937142,300,False,0.3,64.4,57.0,4,G,3,Very Good,7,SI1,IGI,NN,VG,EX,round
25937144,300,False,0.3,62.5,62.0,4,G,3,Very Good,7,SI1,IGI,NN,VG,EX,round
25978424,300,False,0.31,63.3,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26706951,300,False,0.3,62.3,57.0,8,K,2,Excellent,3,VVS1,GIA,M,VG,EX,round
26979452,300,False,0.3,64.0,59.0,7,J,3,Very Good,5,VS1,GIA,F,EX,EX,round
27362297,300,False,0.31,62.8,58.0,6,I,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
27519078,300,False,0.3,62.6,57.0,4,G,3,Very Good,7,SI1,IGI,NN,EX,EX,round
27519077,300,False,0.31,62.0,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689728,300,False,0.3,63.1,58.0,2,E,2,Excellent,7,SI1,IGI,SLT,EX,VG,round
27689840,300,False,0.3,62.0,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689969,300,False,0.31,63.4,55.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689991,300,False,0.31,62.2,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689978,300,False,0.31,62.9,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689170,300,False,0.3,60.5,59.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27690158,300,False,0.41,64.6,57.0,7,J,3,Very Good,6,VS2,IGI,SLT,VG,VG,round
26233535,300,False,0.3,64.6,56.0,5,H,3,Very Good,8,SI2,GIA,NN,VG,VG,round
26400357,300,False,0.3,64.7,58.0,4,G,3,Very Good,8,SI2,GIA,NN,GD,EX,round
26400349,300,False,0.3,62.6,57.0,3,F,2,Excellent,9,I1,GIA,NN,VG,VG,round
26622438,300,False,0.31,62.6,56.0,1,D,2,Excellent,7,SI1,IGI,SLT,VG,VG,round
26622440,300,False,0.32,60.4,57.0,1,D,2,Excellent,7,SI1,IGI,S,EX,EX,round
26623362,300,False,0.42,63.3,55.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459891,300,False,0.33,61.0,59.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459893,300,False,0.33,61.3,55.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458496,300,False,0.31,62.3,58.0,1,D,2,Excellent,7,SI1,IGI,S,EX,EX,round
27458787,300,False,0.32,61.2,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458785,300,False,0.32,62.7,56.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459281,300,False,0.3,60.6,58.0,4,G,2,Excellent,7,SI1,IGI,NN,VG,VG,round
27459376,300,False,0.34,60.4,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27519078,300,False,0.3,62.6,57.0,4,G,3,Very Good,7,SI1,IGI,NN,EX,EX,round
27519077,300,False,0.31,62.0,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26233535,300,False,0.3,64.6,56.0,5,H,3,Very Good,8,SI2,GIA,NN,VG,VG,round
27016432,300,False,0.31,63.0,60.0,2,E,2,Excellent,7,SI1,IGI,SLT,VG,VG,round
27016000,300,False,0.31,63.2,55.0,3,F,3,Very Good,7,SI1,IGI,NN,GD,VG,round
27016330,300,False,0.33,61.9,60.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015094,300,False,0.31,62.8,55.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015121,300,False,0.37,62.8,56.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015989,300,False,0.32,61.3,56.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26706951,300,False,0.3,62.3,57.0,8,K,2,Excellent,3,VVS1,GIA,M,VG,EX,round
26979452,300,False,0.3,64.0,59.0,7,J,3,Very Good,5,VS1,GIA,F,EX,EX,round
27689728,300,False,0.3,63.1,58.0,2,E,2,Excellent,7,SI1,IGI,SLT,EX,VG,round
27689840,300,False,0.3,62.0,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689969,300,False,0.31,63.4,55.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689991,300,False,0.31,62.2,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689978,300,False,0.31,62.9,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689170,300,False,0.3,60.5,59.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27690158,300,False,0.41,64.6,57.0,7,J,3,Very Good,6,VS2,IGI,SLT,VG,VG,round
27722360,300,False,0.41,62.2,60.0,7,J,2,Excellent,7,SI1,IGI,NN,VG,VG,round
27707831,300,False,0.34,61.9,57.0,7,J,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
27753927,300,False,0.37,62.1,58.0,7,J,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27753897,300,False,0.3,64.2,57.0,6,I,3,Very Good,3,VVS1,IGI,NN,EX,EX,round
28439391,300,False,0.3,63.9,59.0,7,J,3,Very Good,2,IF,GIA,M,EX,EX,round
28439339,300,False,0.3,62.6,60.0,8,K,2,Excellent,3,VVS1,GIA,NN,VG,EX,round
28439667,300,False,0.3,61.8,56.0,8,K,2,Excellent,4,VVS2,GIA,F,EX,EX,round
28043083,300,False,0.3,59.5,61.0,1,D,3,Very Good,8,SI2,GIA,NN,VG,GD,round
28042405,300,False,0.31,61.9,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28042597,300,False,0.4,59.1,57.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,VG,round
28041932,300,False,0.38,60.0,59.0,5,H,2,Excellent,8,SI2,GIA,NN,EX,EX,round
28039328,300,False,0.38,59.0,60.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28039242,300,False,0.4,60.1,58.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
28033885,300,False,0.33,62.9,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28033905,300,False,0.32,61.3,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28033907,300,False,0.32,62.3,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28034411,300,False,0.4,62.2,56.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28034199,300,False,0.33,62.1,58.0,6,I,2,Excellent,4,VVS2,IGI,SLT,EX,EX,round
28034429,300,False,0.3,62.5,59.0,2,E,2,Excellent,7,SI1,IGI,SLT,VG,EX,round
28037553,300,False,0.4,63.2,54.0,7,J,3,Very Good,6,VS2,IGI,NN,VG,VG,round
28037615,300,False,0.35,61.1,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28038485,300,False,0.38,61.9,60.0,7,J,2,Excellent,5,VS1,IGI,NN,VG,EX,round
28619717,300,False,0.3,60.4,58.0,8,K,2,Excellent,6,VS2,GIA,NN,EX,EX,round
28620009,300,False,0.3,62.5,57.0,8,K,2,Excellent,5,VS1,GIA,F,EX,EX,round
28620182,300,False,0.3,61.8,58.0,8,K,2,Excellent,5,VS1,GIA,F,EX,EX,round
28620306,300,False,0.3,62.3,56.0,8,K,2,Excellent,6,VS2,GIA,F,EX,EX,round
28620206,300,False,0.3,60.9,56.0,6,I,2,Excellent,5,VS1,GIA,F,EX,EX,round
28620302,300,False,0.3,61.0,59.0,8,K,2,Excellent,5,VS1,GIA,F,EX,EX,round
28547383,300,False,0.38,62.3,59.0,7,J,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
28701041,300,False,0.3,62.4,58.0,8,K,2,Excellent,4,VVS2,GIA,M,EX,EX,round
28701046,300,False,0.3,62.4,59.0,8,K,3,Very Good,4,VVS2,GIA,NN,EX,VG,round
28700758,300,False,0.3,62.1,59.0,8,K,2,Excellent,6,VS2,GIA,NN,EX,EX,round
28658727,300,False,0.32,61.8,58.0,6,I,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
28631640,300,False,0.3,61.9,57.0,8,K,2,Excellent,8,SI2,GIA,F,EX,EX,round
28892163,300,False,0.31,62.8,56.0,8,K,3,Very Good,6,VS2,GIA,NN,EX,EX,round
27659174,300,False,0.31,62.9,57.0,6,I,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
27154455,300,False,0.3,64.4,57.0,5,H,3,Very Good,7,SI1,GIA,NN,GD,VG,round
22018320,300,False,0.4,61.7,59.0,6,I,2,Excellent,7,SI1,GIA,S,VG,EX,round
21862599,300,False,0.36,61.2,57.0,8,K,2,Excellent,8,SI2,GIA,F,EX,EX,round
28698644,300,False,0.3,61.7,58.0,6,I,2,Excellent,8,SI2,GIA,F,VG,EX,round
27513126,300,False,0.3,62.6,56.0,1,D,3,Very Good,8,SI2,GIA,F,GD,VG,round
28527391,300,False,0.3,61.2,60.0,7,J,2,Excellent,4,VVS2,GIA,S,EX,EX,round
14371729,310,False,0.3,61.9,57.0,2,E,3,Very Good,8,SI2,GIA,NN,EX,EX,round
14371633,310,False,0.4,62.3,57.0,6,I,2,Excellent,8,SI2,GIA,F,VG,EX,round
6881358,310,False,0.3,62.5,59.0,8,K,3,Very Good,3,VVS1,GIA,M,VG,EX,round
11202081,310,False,0.33,63.6,58.0,6,I,3,Very Good,8,SI2,GIA,F,VG,GD,round
12465338,310,False,0.3,64.0,61.0,2,E,3,Very Good,8,SI2,GIA,NN,VG,EX,round
12567746,310,False,0.3,62.8,57.0,3,F,3,Very Good,8,SI2,GIA,NN,VG,EX,round
13752628,310,False,0.3,63.0,55.0,2,E,3,Very Good,8,SI2,GIA,NN,VG,EX,round
13752619,310,False,0.3,64.6,57.0,2,E,3,Very Good,8,SI2,GIA,NN,VG,EX,round
13951436,310,False,0.4,63.5,60.0,6,I,3,Very Good,8,SI2,GIA,NN,GD,EX,round
13951448,310,False,0.4,62.3,57.0,7,J,3,Very Good,8,SI2,GIA,F,VG,EX,round
12729395,310,False,0.3,60.4,58.0,2,E,3,Very Good,8,SI2,GIA,NN,VG,VG,round
12729452,310,False,0.32,61.3,61.0,5,H,3,Very Good,8,SI2,GIA,NN,GD,GD,round
12729385,310,False,0.3,62.3,58.0,4,G,3,Very Good,7,SI1,GIA,F,GD,GD,round
12729404,310,False,0.32,63.6,57.0,2,E,3,Very Good,8,SI2,GIA,NN,VG,VG,round
12729426,310,False,0.31,62.7,57.0,3,F,3,Very Good,8,SI2,GIA,NN,EX,VG,round
12729514,310,False,0.3,63.5,55.0,2,E,3,Very Good,8,SI2,GIA,NN,VG,GD,round
12729493,310,False,0.33,62.5,59.0,4,G,3,Very Good,8,SI2,GIA,NN,VG,VG,round
14119692,310,False,0.38,57.8,59.0,7,J,3,Very Good,8,SI2,GIA,F,VG,EX,round
14119689,310,False,0.34,62.0,57.0,5,H,2,Excellent,8,SI2,GIA,F,EX,EX,round
18023178,310,False,0.3,63.8,62.0,8,K,3,Very Good,2,IF,GIA,NN,VG,EX,round
5774023,310,False,0.3,62.2,57.0,8,K,3,Very Good,3,VVS1,GIA,S,EX,VG,round
10178357,310,False,0.32,61.9,57.0,6,I,2,Excellent,8,SI2,GIA,F,EX,VG,round
12138022,310,False,0.32,62.8,59.0,7,J,3,Very Good,7,SI1,GIA,F,VG,GD,round
12138082,310,False,0.3,62.1,55.0,5,H,3,Very Good,8,SI2,GIA,NN,GD,GD,round
12138149,310,False,0.3,63.6,57.0,5,H,3,Very Good,8,SI2,GIA,F,VG,VG,round
12138179,310,False,0.32,62.8,59.0,7,J,3,Very Good,7,SI1,GIA,F,VG,GD,round
12201641,310,False,0.3,62.8,55.0,5,H,2,Excellent,8,SI2,GIA,F,EX,EX,round
12201643,310,False,0.3,62.7,56.0,2,E,2,Excellent,8,SI2,GIA,NN,VG,VG,round
16210697,310,False,0.31,64.6,58.0,8,K,3,Very Good,4,VVS2,GIA,NN,VG,VG,round
16494497,310,False,0.3,60.2,55.0,3,F,3,Very Good,7,SI1,GIA,NN,VG,GD,round
16839010,310,False,0.33,63.5,57.0,7,J,3,Very Good,8,SI2,GIA,F,VG,VG,round
21532501,310,False,0.3,62.6,58.0,7,J,3,Very Good,6,VS2,GIA,NN,VG,EX,round
22483460,310,False,0.4,60.9,62.0,8,K,2,Excellent,5,VS1,IGI,S,EX,EX,round
22126671,310,False,0.3,60.8,61.0,1,D,3,Very Good,8,SI2,GIA,NN,VG,GD,round
25721939,310,False,0.3,62.2,57.0,6,I,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
23745661,310,False,0.42,60.8,58.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,VG,round
23769603,310,False,0.34,61.6,59.0,6,I,2,Excellent,4,VVS2,IGI,SLT,EX,EX,round
21879552,310,False,0.3,62.4,56.0,3,F,3,Very Good,8,SI2,GIA,M,VG,GD,round
22967657,310,False,0.35,63.2,57.0,8,K,2,Excellent,2,IF,IGI,NN,EX,EX,round
22967588,310,False,0.35,62.5,57.0,6,I,2,Excellent,5,VS1,IGI,NN,EX,EX,round
22967594,310,False,0.34,62.1,56.0,7,J,2,Excellent,2,IF,IGI,SLT,EX,EX,round
23631123,310,False,0.3,62.6,57.0,4,G,2,Excellent,8,SI2,GIA,M,EX,EX,round
23384240,310,False,0.3,60.4,60.0,3,F,2,Excellent,9,I1,GIA,NN,EX,EX,round
24808257,310,False,0.35,62.9,57.0,2,E,2,Excellent,8,SI2,GIA,NN,EX,EX,round
24993577,310,False,0.4,63.1,57.0,8,K,2,Excellent,5,VS1,GIA,F,EX,EX,round
24993970,310,False,0.4,64.0,56.0,8,K,3,Very Good,7,SI1,GIA,NN,EX,VG,round
24993869,310,False,0.34,62.9,58.0,7,J,2,Excellent,5,VS1,GIA,M,EX,EX,round
24994092,310,False,0.34,62.8,56.0,8,K,2,Excellent,3,VVS1,GIA,F,EX,EX,round
24994223,310,False,0.35,62.9,55.0,8,K,2,Excellent,4,VVS2,GIA,F,EX,VG,round
24994575,310,False,0.4,64.0,59.0,7,J,3,Very Good,7,SI1,GIA,NN,GD,EX,round
24994591,310,False,0.4,59.6,61.0,7,J,3,Very Good,7,SI1,GIA,NN,GD,VG,round
24992285,310,False,0.35,62.1,58.0,8,K,2,Excellent,6,VS2,GIA,NN,EX,VG,round
24992684,310,False,0.34,63.1,56.0,7,J,2,Excellent,4,VVS2,GIA,F,EX,EX,round
24992888,310,False,0.4,61.2,60.0,7,J,2,Excellent,7,SI1,GIA,F,VG,VG,round
25937102,310,False,0.31,62.8,59.0,5,H,3,Very Good,5,VS1,IGI,NN,GD,VG,round
25937242,310,False,0.38,63.4,61.0,5,H,3,Very Good,7,SI1,IGI,NN,GD,VG,round
25978853,310,False,0.37,60.4,57.0,4,G,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
27113777,310,False,0.4,64.1,57.0,8,K,3,Very Good,5,VS1,IGI,NN,EX,EX,round
27127074,310,False,0.37,61.9,57.0,7,J,2,Excellent,9,I1,GIA,NN,EX,EX,round
27343524,310,False,0.3,62.5,57.0,8,K,2,Excellent,5,VS1,GIA,NN,EX,VG,round
27524780,310,False,0.3,60.7,61.0,7,J,2,Excellent,5,VS1,GIA,F,EX,EX,round
27689739,310,False,0.3,63.2,57.0,2,E,3,Very Good,7,SI1,IGI,SLT,VG,VG,round
27690004,310,False,0.3,61.2,62.0,1,D,3,Very Good,7,SI1,IGI,NN,VG,VG,round
27689157,310,False,0.3,61.8,54.0,3,F,2,Excellent,7,SI1,IGI,NN,EX,VG,round
27690017,310,False,0.3,64.8,57.0,1,D,3,Very Good,7,SI1,IGI,NN,VG,VG,round
27692690,310,False,0.33,62.4,56.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27692640,310,False,0.3,61.2,57.0,2,E,2,Excellent,7,SI1,IGI,NN,EX,VG,round
26365363,310,False,0.4,62.8,57.0,8,K,2,Excellent,8,SI2,GIA,S,VG,EX,round
26622418,310,False,0.31,62.2,58.0,1,D,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26623067,310,False,0.37,60.4,60.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458486,310,False,0.31,60.8,58.0,1,D,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458946,310,False,0.3,62.4,58.0,2,E,2,Excellent,7,SI1,IGI,NN,EX,VG,round
27458899,310,False,0.47,61.8,60.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27457988,310,False,0.35,61.1,59.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27457993,310,False,0.35,62.6,56.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27463297,310,False,0.41,62.8,56.0,8,K,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
27463289,310,False,0.44,60.3,57.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27467445,310,False,0.34,59.9,60.0,6,I,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
27459247,310,False,0.3,63.1,59.0,1,D,3,Very Good,7,SI1,IGI,SLT,GD,EX,round
27459357,310,False,0.34,63.0,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459371,310,False,0.34,58.7,61.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459430,310,False,0.3,63.1,56.0,5,H,2,Excellent,4,VVS2,IGI,NN,VG,EX,round
27459320,310,False,0.33,60.1,63.0,5,H,2,Excellent,5,VS1,IGI,NN,VG,VG,round
27459149,310,False,0.34,62.3,58.0,6,I,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
27658988,310,False,0.34,61.6,60.0,6,I,2,Excellent,5,VS1,IGI,SLT,EX,EX,round
27661375,310,False,0.33,60.7,62.0,7,J,2,Excellent,2,IF,IGI,NN,EX,EX,round
27661451,310,False,0.3,62.3,59.0,4,G,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27661453,310,False,0.3,61.7,57.0,4,G,1,Ideal,7,SI1,IGI,NN,EX,EX,round
27661453,310,False,0.3,61.7,57.0,4,G,1,Ideal,7,SI1,IGI,NN,EX,EX,round
27692640,310,False,0.3,61.2,57.0,2,E,2,Excellent,7,SI1,IGI,NN,EX,VG,round
27689739,310,False,0.3,63.2,57.0,2,E,3,Very Good,7,SI1,IGI,SLT,VG,VG,round
27690004,310,False,0.3,61.2,62.0,1,D,3,Very Good,7,SI1,IGI,NN,VG,VG,round
27689157,310,False,0.3,61.8,54.0,3,F,2,Excellent,7,SI1,IGI,NN,EX,VG,round
27690017,310,False,0.3,64.8,57.0,1,D,3,Very Good,7,SI1,IGI,NN,VG,VG,round
27692690,310,False,0.33,62.4,56.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27707783,310,False,0.31,60.4,57.0,4,G,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
27707754,310,False,0.32,61.2,60.0,5,H,2,Excellent,6,VS2,IGI,SLT,EX,EX,round
27722474,310,False,0.32,61.4,59.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27722468,310,False,0.36,63.1,55.0,3,F,2,Excellent,7,SI1,IGI,S,EX,EX,round
28036109,310,False,0.4,63.1,56.0,6,I,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
28033880,310,False,0.33,62.2,58.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28034409,310,False,0.4,59.0,62.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28381773,310,False,0.33,62.3,59.0,8,K,2,Excellent,3,VVS1,GIA,S,EX,EX,round
28404200,310,False,0.32,62.5,58.0,8,K,2,Excellent,3,VVS1,GIA,S,EX,EX,round
28361102,310,False,0.3,63.0,58.0,8,K,3,Very Good,5,VS1,GIA,NN,EX,EX,round
28439468,310,False,0.3,61.9,59.0,8,K,2,Excellent,3,VVS1,GIA,NN,VG,EX,round
28439666,310,False,0.3,62.0,59.0,8,K,2,Excellent,3,VVS1,GIA,NN,VG,VG,round
28547084,310,False,0.32,63.4,55.0,5,H,3,Very Good,6,VS2,IGI,NN,EX,EX,round
28306455,310,False,0.3,62.2,58.0,7,J,2,Excellent,5,VS1,GIA,NN,EX,VG,round
28463698,310,False,0.3,63.4,56.0,6,I,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
28279014,310,False,0.31,62.4,56.0,8,K,2,Excellent,5,VS1,GIA,F,EX,EX,round
27860554,310,False,0.35,62.4,57.0,7,J,3,Very Good,7,SI1,GIA,NN,EX,EX,round
27828650,310,False,0.3,62.3,56.0,8,K,2,Excellent,7,SI1,GIA,NN,EX,EX,round
28512258,310,False,0.3,63.4,59.0,8,K,3,Very Good,3,VVS1,GIA,NN,EX,EX,round
